Date,Quantity
29-07-2020,1.51
29-07-2020,4.02
29-07-2020,7.02
29-07-2020,2.03
29-07-2020,2.5
29-07-2020,5.05
29-07-2020,10.19
29-07-2020,5.21
30-07-2020,3.17
30-07-2020,4.98
30-07-2020,2.54
30-07-2020,2.02
30-07-2020,3.11
30-07-2020,3.8
31-07-2020,1.99
31-07-2020,7.05
31-07-2020,10.19
31-07-2020,3.1
31-07-2020,5.02
31-07-2020,0.5
31-07-2020,6.09
04-08-2020,5.04
05-08-2020,2.03
05-08-2020,2
05-08-2020,3.18
06-08-2020,1.01
06-08-2020,10.19
06-08-2020,1.08
06-08-2020,5.13
06-08-2020,1.1
06-08-2020,3.04
07-08-2020,4.4
07-08-2020,4.01
07-08-2020,1.34
07-08-2020,5.13
07-08-2020,3.17
07-08-2020,10.19
07-08-2020,5.11
07-08-2020,4.01
07-08-2020,1.08
07-08-2020,1.938
08-08-2020,5.71
10-08-2020,4.09
10-08-2020,1.41
10-08-2020,5.18
10-08-2020,4.04
10-08-2020,2.54
10-08-2020,10.19
11-08-2020,2.55
11-08-2020,3.02
11-08-2020,0.5
11-08-2020,3.87
12-08-2020,5.1
12-08-2020,2.54
12-08-2020,2.51
12-08-2020,9.04
12-08-2020,1
12-08-2020,5.09
13-08-2020,1.01
13-08-2020,5.97
13-08-2020,2.03
13-08-2020,5.24
13-08-2020,5.07
13-08-2020,5.14
14-08-2020,5.1
14-08-2020,4.04
14-08-2020,5.04
14-08-2020,2
14-08-2020,0.5
14-08-2020,1.03
14-08-2020,5.15
14-08-2020,5.07
14-08-2020,4
14-08-2020,5.09
17-08-2020,5.22
17-08-2020,5.01
17-08-2020,5.15
17-08-2020,3.01
18-08-2020,5.06
18-08-2020,2.95
19-08-2020,1
19-08-2020,2.96
19-08-2020,1.98
20-08-2020,3.47
21-08-2020,3.02
21-08-2020,10.19
24-08-2020,10.19
24-08-2020,3.03
24-08-2020,7.02
24-08-2020,1.51
24-08-2020,10.19
24-08-2020,10.19
25-08-2020,1.51
25-08-2020,1.76
27-08-2020,0.81
27-08-2020,0.32
27-08-2020,0.25
27-08-2020,0.391
28-08-2020,2.07
28-08-2020,0.49
28-08-2020,10.12
28-08-2020,6.89
28-08-2020,2.01
28-08-2020,2.51
28-08-2020,1.75
31-08-2020,0.49
31-08-2020,6.03
31-08-2020,5.11
31-08-2020,2
31-08-2020,4.98
31-08-2020,0.5
31-08-2020,8.72
31-08-2020,10
01-09-2020,10.19
01-09-2020,1.01
01-09-2020,4.01
01-09-2020,1.99
01-09-2020,1.98
02-09-2020,3.01
02-09-2020,2.96
02-09-2020,10.19
03-09-2020,7.72
03-09-2020,2.99
03-09-2020,3.09
04-09-2020,10.19
04-09-2020,1.14
04-09-2020,5.25
05-09-2020,1
05-09-2020,4.51
05-09-2020,0.49
07-09-2020,3.49
07-09-2020,0.17
08-09-2020,3.58
08-09-2020,5.02
08-09-2020,4.14
08-09-2020,2.22
08-09-2020,4.1
08-09-2020,7.98
09-09-2020,1.745
10-09-2020,2.96
10-09-2020,2.98
10-09-2020,4.73
11-09-2020,0.25
11-09-2020,1.99
11-09-2020,1.06
12-09-2020,1.48
12-09-2020,2.08
14-09-2020,2.97
14-09-2020,1
14-09-2020,3.99
14-09-2020,0.99
14-09-2020,2.94
14-09-2020,1.92
15-09-2020,4.99
15-09-2020,2.01
18-09-2020,0.08
18-09-2020,10.12
19-09-2020,10.18
19-09-2020,1.25
19-09-2020,4.82
19-09-2020,2.47
19-09-2020,5.94
19-09-2020,7.1
21-09-2020,6.01
21-09-2020,2.94
21-09-2020,3.01
21-09-2020,5.09
22-09-2020,0.59
22-09-2020,2.01
22-09-2020,5.07
22-09-2020,3.98
22-09-2020,1.065
23-09-2020,8.94
23-09-2020,3.02
23-09-2020,10.19
24-09-2020,2.5
25-09-2020,1.99
25-09-2020,5.12
25-09-2020,3.01
25-09-2020,10.19
26-09-2020,0.434
26-09-2020,10.19
26-09-2020,2.99
26-09-2020,10.19
26-09-2020,4.07
26-09-2020,6.93
26-09-2020,0.42
26-09-2020,5
07-07-2018,3.88
10-07-2018,5.28
13-07-2018,5.25
20-07-2018,5.23
24-07-2018,3.92
06-08-2018,4.06
14-08-2018,5.17
29-08-2018,10.19
15-10-2018,5.37
23-10-2018,5.34
26-10-2018,9.3
29-10-2018,5.28
06-11-2018,1.1
27-11-2018,10.19
06-12-2018,5.19
13-12-2018,10.19
29-12-2018,3.92
13-02-2019,8.04
28-02-2019,3.95
18-05-2019,5.03
24-05-2019,7.05
28-05-2019,2.96
31-05-2019,6.03
06-07-2019,2.98
09-07-2019,4.02
24-07-2019,3.02
21-08-2019,10.19
22-08-2019,10.17
31-08-2019,8.04
12-09-2019,3.84
27-09-2019,5.02
01-10-2019,3.89
09-10-2019,10.19
15-11-2019,5.08
28-11-2019,10.19
29-11-2019,5.12
17-12-2019,5.03
26-12-2019,5.08
10-01-2020,4.99
11-01-2020,10.19
13-01-2020,10.16
15-01-2020,5.08
06-02-2020,10.19
08-02-2020,5.09
05-03-2020,10.19
16-05-2020,3.96
26-05-2020,5
30-05-2020,5.06
12-06-2020,5.34
24-06-2020,10.19
31-07-2020,5.1
28-09-2020,2
28-09-2020,3.07
28-09-2020,10.01
28-09-2020,7.76
29-09-2020,9.04
29-09-2020,3.54
29-09-2020,10.19
29-09-2020,10.19
30-09-2020,3.03
30-09-2020,10.19
01-10-2020,2
03-10-2020,0.28
03-10-2020,3.98
05-10-2020,3.01
05-10-2020,0.41
06-10-2020,0.05
07-10-2020,10.19
07-10-2020,5.06
08-10-2020,0.16
09-10-2020,10.19
09-10-2020,10.19
09-10-2020,0.98
10-10-2020,7.79
10-10-2020,5.13
10-10-2020,3.48
10-10-2020,10.19
10-10-2020,0.51
10-10-2020,5.99
12-10-2020,3.02
12-10-2020,2.02
12-10-2020,5.03
13-10-2020,5.13
13-10-2020,0.5
13-10-2020,7.64
13-10-2020,2.09
13-10-2020,3.03
13-10-2020,2.52
14-10-2020,0.021
14-10-2020,2.01
14-10-2020,1.01
14-10-2020,0.99
15-10-2020,2
15-10-2020,2.53
15-10-2020,10.19
15-10-2020,3.91
16-10-2020,5.14
16-10-2020,7.87
16-10-2020,3.56
16-10-2020,1.01
17-10-2020,3.5
17-10-2020,3.9
17-10-2020,3.02
17-10-2020,0.67
17-10-2020,0.51
19-10-2020,0.99
19-10-2020,4.01
19-10-2020,5.16
19-10-2020,6.06
19-10-2020,0.99
19-10-2020,3.52
19-10-2020,1.96
20-10-2020,7.72
20-10-2020,4.03
21-10-2020,0.98
21-10-2020,2.01
21-10-2020,2.01
21-10-2020,3.99
21-10-2020,3.83
21-10-2020,10.19
22-10-2020,1.52
22-10-2020,2.07
22-10-2020,1.945
22-10-2020,0.86
22-10-2020,3
23-10-2020,5.03
23-10-2020,5.17
23-10-2020,2.02
23-10-2020,0.66
23-10-2020,2
23-10-2020,2.08
23-10-2020,5.08
27-10-2020,0.99
27-10-2020,1.6
27-10-2020,5.05
27-10-2020,10.19
28-10-2020,3.53
29-10-2020,6.04
29-10-2020,6.54
29-10-2020,4.97
29-10-2020,1
29-10-2020,10.19
29-10-2020,5.55
29-10-2020,4.16
29-10-2020,5.13
30-10-2020,1.26
30-10-2020,4.04
30-10-2020,3.02
30-10-2020,8.95
31-10-2020,4.02
31-10-2020,3.02
31-10-2020,4.1
31-10-2020,4.53
31-10-2020,10.05
31-10-2020,4.54
31-10-2020,5.21
31-10-2020,2.96
02-11-2020,3.72
02-11-2020,1.02
03-11-2020,4.35
03-11-2020,5.51
03-11-2020,0.21
03-11-2020,3.2
03-11-2020,3.1
04-11-2020,2.51
04-11-2020,7.75
04-11-2020,1.01
05-11-2020,2.28
05-11-2020,2.51
05-11-2020,0.42
05-11-2020,3
05-11-2020,5.15
05-11-2020,3.06
06-11-2020,10.04
06-11-2020,-1.02
06-11-2020,4.02
06-11-2020,3.99
06-11-2020,2.51
06-11-2020,9.02
06-11-2020,6.18
06-11-2020,9.57
06-11-2020,3.42
06-11-2020,1.59
06-11-2020,2.07
07-11-2020,2.02
07-11-2020,1.02
07-11-2020,1
07-11-2020,10.19
07-11-2020,1.09
07-11-2020,3.05
07-11-2020,5.08
07-11-2020,1.52
07-11-2020,3.21
07-11-2020,10.19
09-11-2020,3.01
09-11-2020,10.19
09-11-2020,3.03
09-11-2020,1.168
09-11-2020,5.24
09-11-2020,4.34
11-11-2020,9.09
11-11-2020,2.03
11-11-2020,4.38
11-11-2020,2
11-11-2020,7.7
11-11-2020,10.19
12-11-2020,4.32
12-11-2020,3.9
12-11-2020,0.217
12-11-2020,0.99
12-11-2020,3.88
12-11-2020,1.16
12-11-2020,0.5
12-11-2020,0.26
13-11-2020,9.13
13-11-2020,2.53
16-11-2020,1.5
16-11-2020,3.02
16-11-2020,2.36
16-11-2020,1.96
18-11-2020,3.93
18-11-2020,2.02
18-11-2020,5.03
19-11-2020,1
19-11-2020,6.03
20-11-2020,0.75
20-11-2020,3.11
20-11-2020,10.19
21-11-2020,6.97
21-11-2020,0.51
21-11-2020,8.9
21-11-2020,5.01
21-11-2020,3.79
23-11-2020,7
24-11-2020,5.2
24-11-2020,10.19
25-11-2020,10.19
25-11-2020,10.19
25-11-2020,3.78
25-11-2020,2.03
26-11-2020,7.02
26-11-2020,7.06
26-11-2020,1
26-11-2020,10.1
26-11-2020,10.19
26-11-2020,10.19
27-11-2020,6.02
27-11-2020,10.19
28-11-2020,5.53
28-11-2020,7.58
30-11-2020,10.19
01-12-2020,10.19
01-12-2020,8.06
01-12-2020,2.02
01-12-2020,1.607
01-12-2020,5.25
01-12-2020,2.472
03-12-2020,3
03-12-2020,2.51
03-12-2020,1.59
04-12-2020,7.51
04-12-2020,2.51
04-12-2020,6.53
04-12-2020,10.19
04-12-2020,3.05
04-12-2020,3.66
04-12-2020,10.19
05-12-2020,3.08
05-12-2020,0.5
05-12-2020,10.14
05-12-2020,4.02
05-12-2020,8.98
05-12-2020,3.01
05-12-2020,3.79
05-12-2020,3.81
07-12-2020,3.01
07-12-2020,2.02
07-12-2020,9.99
07-12-2020,10.19
09-12-2020,0.91
09-12-2020,0.25
10-12-2020,1.82
11-12-2020,2.18
12-12-2020,3.03
12-12-2020,5.22
15-12-2020,1.306
15-12-2020,3.91
15-12-2020,3.81
16-12-2020,3.83
16-12-2020,10.19
16-12-2020,10.19
16-12-2020,2
17-12-2020,9.05
18-12-2020,10.19
18-12-2020,4.04
18-12-2020,3.01
19-12-2020,0.99
21-12-2020,1.3
21-12-2020,2.01
22-12-2020,1.76
22-12-2020,3.8
23-12-2020,5.17
23-12-2020,4.02
24-12-2020,0.5
28-12-2020,0.561
29-12-2020,0.5
29-12-2020,10.19
31-12-2020,5.02
01-01-2021,10.19
05-01-2021,3.2
05-01-2021,0.5
05-01-2021,0.072
06-01-2021,4.02
06-01-2021,3.84
06-01-2021,4.98
07-01-2021,1.98
08-01-2021,1.51
11-01-2021,4.03
12-01-2021,3.78
12-01-2021,10.19
12-01-2021,5.03
13-01-2021,8.84
16-01-2021,2.47
18-01-2021,0.33
18-01-2021,1.302
18-01-2021,1.56
18-01-2021,2.93
18-01-2021,3.93
19-01-2021,2.53
19-01-2021,3.88
19-01-2021,4.96
20-01-2021,5.02
20-01-2021,8.73
20-01-2021,0.34
20-01-2021,1.297
22-01-2021,6.51
22-01-2021,10.11
23-01-2021,5.04
25-01-2021,0.76
25-01-2021,0.49
25-01-2021,2.95
27-01-2021,2.35
27-01-2021,0.64
27-01-2021,0.99
27-01-2021,0.49
27-01-2021,0.99
27-01-2021,4.98
28-01-2021,1.46
28-01-2021,5.02
29-01-2021,2.66
29-01-2021,5.04
29-01-2021,2.12
29-01-2021,10.13
29-01-2021,10.19
29-01-2021,4.95
30-01-2021,2.69
30-01-2021,5.985
30-01-2021,1.48
30-01-2021,0.738
30-01-2021,6.64
04-02-2021,1.98
04-02-2021,4.45
06-02-2021,0.49
08-02-2021,1.45
08-02-2021,2
09-02-2021,4.98
09-02-2021,7.56
10-02-2021,1.06
10-02-2021,1.98
10-02-2021,2.99
10-02-2021,2.07
10-02-2021,2.97
11-02-2021,10.02
11-02-2021,1.55
11-02-2021,0.41
11-02-2021,0.21
11-02-2021,0.84
11-02-2021,0.354
11-02-2021,0.51
11-02-2021,2
12-02-2021,0.99
12-02-2021,5.06
13-02-2021,3.49
13-02-2021,5.56
13-02-2021,3.01
15-02-2021,1.01
15-02-2021,8.76
17-02-2021,7.03
17-02-2021,6.86
17-02-2021,0.48
17-02-2021,3.96
17-02-2021,10.19
18-02-2021,5.03
18-02-2021,0.81
18-02-2021,2
18-02-2021,0.99
19-02-2021,1.02
19-02-2021,6.19
19-02-2021,1.01
20-02-2021,3.89
20-02-2021,2.99
20-02-2021,5.39
22-02-2021,3.03
22-02-2021,2.99
22-02-2021,0.4
22-02-2021,2.03
22-02-2021,0.61
23-02-2021,0.42
23-02-2021,4.02
23-02-2021,1.99
23-02-2021,4.29
23-02-2021,7.67
25-02-2021,0.25
25-02-2021,3.67
25-02-2021,10.19
26-02-2021,4.99
26-02-2021,6.13
26-02-2021,10.19
26-02-2021,3.65
26-02-2021,4.99
26-02-2021,3.4
27-02-2021,4.03
27-02-2021,10.19
27-02-2021,1.51
27-02-2021,1
27-02-2021,3.78
01-03-2021,2.51
01-03-2021,2.08
01-03-2021,3
01-03-2021,7.21
02-03-2021,3.83
02-03-2021,5.82
02-03-2021,0.49
02-03-2021,2.93
02-03-2021,5
02-03-2021,5.06
02-03-2021,4.99
02-03-2021,3
03-03-2021,3.96
03-03-2021,0.41
03-03-2021,0.2
04-03-2021,5.98
04-03-2021,1.99
04-03-2021,8.98
04-03-2021,3.02
04-03-2021,3.78
05-03-2021,6.03
05-03-2021,2.97
05-03-2021,5.16
05-03-2021,3.92
05-03-2021,9.01
05-03-2021,5.1
05-03-2021,10.19
06-03-2021,3.53
06-03-2021,5.98
06-03-2021,2.98
08-03-2021,1.53
08-03-2021,2.45
08-03-2021,5.93
08-03-2021,10.19
08-03-2021,2.99
08-03-2021,0.24
08-03-2021,8.93
09-03-2021,1.98
09-03-2021,10.14
09-03-2021,7.67
10-03-2021,1.43
10-03-2021,10.19
10-03-2021,0.99
10-03-2021,10.19
11-03-2021,2.02
11-03-2021,5.01
11-03-2021,4.97
12-03-2021,0.98
12-03-2021,5.96
12-03-2021,0.99
12-03-2021,1.825
12-03-2021,10.19
13-03-2021,3
13-03-2021,3.98
15-03-2021,2.98
15-03-2021,10.19
16-03-2021,2.97
16-03-2021,10.19
16-03-2021,3.9
16-03-2021,2.5
16-03-2021,4.97
17-03-2021,0.99
17-03-2021,0.42
17-03-2021,0.5
18-03-2021,7.55
18-03-2021,1.21
18-03-2021,5.04
18-03-2021,10.02
19-03-2021,8.87
19-03-2021,3.92
19-03-2021,1.91
20-03-2021,1.5
20-03-2021,2.51
20-03-2021,5.99
20-03-2021,2.94
22-03-2021,10.19
22-03-2021,2.95
22-03-2021,2.98
22-03-2021,2.83
22-03-2021,2.97
22-03-2021,5.14
22-03-2021,5.06
22-03-2021,5
23-03-2021,-3.01
23-03-2021,10.19
23-03-2021,2.47
23-03-2021,6.04
23-03-2021,4.48
23-03-2021,1.057
24-03-2021,2.01
24-03-2021,0.5
24-03-2021,4.95
24-03-2021,10.03
24-03-2021,5.1
25-03-2021,10.1
25-03-2021,4.95
25-03-2021,7.86
25-03-2021,2.97
27-03-2021,5.05
27-03-2021,5.01
27-03-2021,4.91
27-03-2021,0.625
27-03-2021,3.02
27-03-2021,3.01
30-03-2021,1.01
30-03-2021,10.19
30-03-2021,3.15
30-03-2021,5.01
30-03-2021,6.36
30-03-2021,5.32
31-03-2021,0.22
31-03-2021,5.16
01-04-2021,6.01
01-04-2021,0.5
02-04-2021,3.97
02-04-2021,10.19
02-04-2021,5.88
03-04-2021,0.37
03-04-2021,2.68
03-04-2021,0.59
05-04-2021,10.19
05-04-2021,7.77
05-04-2021,2.06
05-04-2021,4.04
07-04-2021,5.97
07-04-2021,3
07-04-2021,7
07-04-2021,5.11
08-04-2021,2.85
08-04-2021,1.5
08-04-2021,10.19
08-04-2021,0.11
09-04-2021,1.01
09-04-2021,2.04
09-04-2021,0.85
09-04-2021,0.17
09-04-2021,1.1
09-04-2021,10.04
09-04-2021,10
09-04-2021,2.18
10-04-2021,10.04
10-04-2021,10.19
10-04-2021,5.04
10-04-2021,5.17
10-04-2021,2.51
10-04-2021,2.01
12-04-2021,4.97
12-04-2021,10.13
14-04-2021,2.59
15-04-2021,10.19
16-04-2021,3.01
17-04-2021,5.04
17-04-2021,9.75
17-04-2021,2.54
17-04-2021,5.06
19-04-2021,1.1
19-04-2021,2.44
19-04-2021,1.98
20-04-2021,2.76
20-04-2021,5.01
20-04-2021,1.58
21-04-2021,5.12
21-04-2021,1
21-04-2021,5.1
21-04-2021,2
21-04-2021,1.26
21-04-2021,10.19
21-04-2021,0.09
22-04-2021,10.19
22-04-2021,4.44
22-04-2021,5.13
22-04-2021,3.02
23-04-2021,1
23-04-2021,7.72
23-04-2021,3.99
23-04-2021,4.97
23-04-2021,5.13
26-04-2021,3.67
26-04-2021,10.19
27-04-2021,1.89
27-04-2021,3.3
27-04-2021,1
27-04-2021,5.03
27-04-2021,10.19
27-04-2021,2.98
28-04-2021,10.19
28-04-2021,10.19
28-04-2021,7.62
28-04-2021,3.99
28-04-2021,4.03
28-04-2021,0.99
28-04-2021,4.56
29-04-2021,3.02
29-04-2021,2.48
29-04-2021,3.03
29-04-2021,9.11
30-04-2021,2.02
30-04-2021,0.42
30-04-2021,5.25
30-04-2021,4.45
30-04-2021,4.53
30-04-2021,8.89
30-04-2021,8.89
03-05-2021,5.05
03-05-2021,9.36
04-05-2021,1
04-05-2021,8.87
04-05-2021,1.01
04-05-2021,1.99
04-05-2021,1.59
05-05-2021,4.48
06-05-2021,0.34
06-05-2021,4.95
06-05-2021,1
06-05-2021,2
06-05-2021,10.19
06-05-2021,10.19
06-05-2021,10.19
06-05-2021,9
07-05-2021,2.99
07-05-2021,3.19
07-05-2021,7.66
07-05-2021,1
07-05-2021,0.14
10-05-2021,9.9
10-05-2021,3.98
10-05-2021,6.01
11-05-2021,1.01
11-05-2021,5.15
12-05-2021,2.99
12-05-2021,4.98
12-05-2021,2.01
13-05-2021,3.89
13-05-2021,2.52
13-05-2021,2
13-05-2021,8.92
13-05-2021,3.53
13-05-2021,10.19
13-05-2021,3.03
14-05-2021,2.01
14-05-2021,1.05
14-05-2021,10.19
17-05-2021,1.17
17-05-2021,5.58
17-05-2021,3.03
18-05-2021,6.05
18-05-2021,3.95
18-05-2021,0.33
18-05-2021,2.99
18-05-2021,10.19
19-05-2021,3.98
19-05-2021,3.94
19-05-2021,5.06
20-05-2021,5
20-05-2021,2.95
20-05-2021,3.97
21-05-2021,2.01
21-05-2021,5.96
21-05-2021,2.645
23-05-2021,10.19
24-05-2021,3.94
24-05-2021,3.98
27-05-2021,0.5
28-05-2021,3.03
28-05-2021,3.83
28-05-2021,5.19
31-05-2021,1.47
31-05-2021,3.62
01-06-2021,2.52
01-06-2021,9.97
01-06-2021,10.05
01-06-2021,4.99
02-06-2021,2.98
02-06-2021,5.08
03-06-2021,3.75
03-06-2021,1
03-06-2021,0.25
03-06-2021,5.22
03-06-2021,0.5
04-06-2021,1.01
04-06-2021,3.51
04-06-2021,4.95
04-06-2021,1.99
07-06-2021,2.31
07-06-2021,2.96
07-06-2021,0.34
08-06-2021,3.34
08-06-2021,0.02
08-06-2021,4.97
08-06-2021,4
09-06-2021,10.19
09-06-2021,2.95
09-06-2021,2.57
09-06-2021,4.01
09-06-2021,10.19
10-06-2021,2.15
11-06-2021,3.01
11-06-2021,1.48
11-06-2021,3.84
11-06-2021,2.31
14-06-2021,2.65
14-06-2021,10.16
14-06-2021,1.5
14-06-2021,0.069
14-06-2021,10.19
17-06-2021,3.63
17-06-2021,0.35
17-06-2021,1.19
17-06-2021,1.99
17-06-2021,10.14
17-06-2021,10.19
18-06-2021,0.08
18-06-2021,4.06
18-06-2021,3.03
18-06-2021,10.18
21-06-2021,2
21-06-2021,0.21
21-06-2021,5.93
21-06-2021,1.98
22-06-2021,1.99
22-06-2021,1.33
22-06-2021,1.04
22-06-2021,10.13
23-06-2021,5.22
23-06-2021,5.25
23-06-2021,3.91
24-06-2021,10.19
25-06-2021,10.19
26-06-2021,10.19
26-06-2021,10.19
28-06-2021,1.01
28-06-2021,1.02
28-06-2021,5.24
28-06-2021,1.52
29-06-2021,2.54
29-06-2021,3.02
30-06-2021,10.03
30-06-2021,2.99
02-07-2021,3.02
02-07-2021,0.12
05-07-2021,10.19
05-07-2021,1
06-07-2021,3.5
07-07-2021,1.01
08-07-2021,2.5
08-07-2021,0.33
08-07-2021,9.06
09-07-2021,0.5
09-07-2021,2.02
09-07-2021,0.93
12-07-2021,0.48
12-07-2021,0.82
13-07-2021,2.16
13-07-2021,1.05
13-07-2021,3.01
13-07-2021,1.5
13-07-2021,5.06
14-07-2021,1
14-07-2021,4.01
14-07-2021,4.5
14-07-2021,2.99
14-07-2021,6.89
15-07-2021,4.93
15-07-2021,3.02
15-07-2021,2.5
15-07-2021,1.01
15-07-2021,10.19
16-07-2021,2.88
16-07-2021,10.19
16-07-2021,2.95
16-07-2021,1.01
16-07-2021,2
16-07-2021,2
19-07-2021,2.01
19-07-2021,8.27
19-07-2021,0.05
19-07-2021,0.42
20-07-2021,0.52
20-07-2021,8
20-07-2021,2
20-07-2021,0.25
20-07-2021,2.54
21-07-2021,3.03
21-07-2021,1.99
21-07-2021,0.26
21-07-2021,0.33
21-07-2021,0.084
22-07-2021,2.02
22-07-2021,3.01
22-07-2021,3.02
22-07-2021,2.96
23-07-2021,5
23-07-2021,10.19
24-07-2021,10.19
24-07-2021,2
24-07-2021,3.98
24-07-2021,5.2
26-07-2021,2.23
26-07-2021,1.78
26-07-2021,1.05
26-07-2021,5.04
26-07-2021,10.19
27-07-2021,1.03
28-07-2021,4
29-07-2021,0.5
29-07-2021,0.16
29-07-2021,2.83
29-07-2021,2.47
29-07-2021,5.3
30-07-2021,2.94
30-07-2021,4
30-07-2021,0.34
30-07-2021,3.97
30-07-2021,2.52
30-07-2021,1.41
31-07-2021,3.93
31-07-2021,5.17
31-07-2021,2.01
31-07-2021,4.16
31-07-2021,5.24
02-08-2021,0.91
03-08-2021,10.19
04-08-2021,1
04-08-2021,2.48
04-08-2021,0.51
04-08-2021,4.94
04-08-2021,1.23
06-08-2021,0.99
06-08-2021,2.01
07-08-2021,5.4
07-08-2021,0.5
07-08-2021,0.5
07-08-2021,5.2
07-08-2021,1.9
07-08-2021,2
09-08-2021,3.03
09-08-2021,3.07
09-08-2021,1.51
09-08-2021,2.18
09-08-2021,2
09-08-2021,3.8
10-08-2021,0.5
10-08-2021,0.82
10-08-2021,1.45
10-08-2021,1.1
10-08-2021,10.02
10-08-2021,0.33
11-08-2021,5.23
11-08-2021,0.84
11-08-2021,3.99
11-08-2021,1.02
13-08-2021,10.17
13-08-2021,1.08
13-08-2021,2.19
14-08-2021,3.63
14-08-2021,3.79
14-08-2021,5.08
14-08-2021,1.08
14-08-2021,6.96
14-08-2021,0.33
16-08-2021,7.19
16-08-2021,1.101
16-08-2021,10.19
16-08-2021,2.47
16-08-2021,3.01
16-08-2021,0.17
17-08-2021,10.19
17-08-2021,0.83
17-08-2021,2.26
17-08-2021,6.01
17-08-2021,5.2
17-08-2021,10.19
18-08-2021,3.89
18-08-2021,4.46
18-08-2021,2.98
18-08-2021,0.66
19-08-2021,0.5
19-08-2021,1
20-08-2021,5.01
20-08-2021,1.53
20-08-2021,1.98
21-08-2021,5
21-08-2021,3.01
21-08-2021,3.05
21-08-2021,2.49
21-08-2021,2.01
21-08-2021,8.67
21-08-2021,5.08
23-08-2021,1.02
23-08-2021,1.504
23-08-2021,10.19
23-08-2021,4.02
23-08-2021,0.59
24-08-2021,3
24-08-2021,5.01
25-08-2021,3.14
25-08-2021,2.5
25-08-2021,2
26-08-2021,0.19
26-08-2021,2
26-08-2021,4.98
26-08-2021,4.32
26-08-2021,0.355
26-08-2021,2.01
27-08-2021,2.1
27-08-2021,0.5
27-08-2021,8.05
27-08-2021,2.08
27-08-2021,1.28
28-08-2021,0.99
28-08-2021,0.49
28-08-2021,0.09
30-08-2021,10.19
30-08-2021,4.03
30-08-2021,4.05
30-08-2021,3.76
30-08-2021,1
31-08-2021,2.03
31-08-2021,1.99
31-08-2021,10.19
01-09-2021,0.14
01-09-2021,0.25
01-09-2021,1.495
02-09-2021,3.97
02-09-2021,0.1
03-09-2021,0.49
03-09-2021,3.52
04-09-2021,2.15
04-09-2021,6.99
04-09-2021,4.92
04-09-2021,1.03
04-09-2021,10.19
04-09-2021,1.01
06-09-2021,0.99
06-09-2021,10.19
06-09-2021,5.17
06-09-2021,0.08
06-09-2021,7.94
07-09-2021,2.96
07-09-2021,2.97
08-09-2021,0.24
08-09-2021,2
08-09-2021,2.25
08-09-2021,8.78
08-09-2021,10.19
09-09-2021,2.82
09-09-2021,3.82
09-09-2021,2.21
09-09-2021,10.19
09-09-2021,5.04
09-09-2021,10.19
11-09-2021,2.98
11-09-2021,3
11-09-2021,1.65
11-09-2021,10.19
11-09-2021,0.5
16-09-2021,1.02
16-09-2021,2.01
16-09-2021,1.58
18-09-2021,3
18-09-2021,1.08
18-09-2021,3.83
18-09-2021,1.86
20-09-2021,0.24
20-09-2021,2.51
20-09-2021,10.12
20-09-2021,0.1
21-09-2021,8.94
21-09-2021,7.05
21-09-2021,0.745
21-09-2021,10.19
21-09-2021,10.19
22-09-2021,1.48
22-09-2021,0.98
22-09-2021,0.5
22-09-2021,2.65
22-09-2021,4.04
22-09-2021,5.9
22-09-2021,10.19
23-09-2021,2.02
24-09-2021,3.17
24-09-2021,10.19
24-09-2021,2.45
25-09-2021,0.96
25-09-2021,4.02
27-09-2021,3.8
27-09-2021,10.19
27-09-2021,4.28
27-09-2021,1.308
28-09-2021,3.82
28-09-2021,1.87
28-09-2021,0.34
28-09-2021,2.08
28-09-2021,10.19
29-09-2021,2
29-09-2021,0.51
29-09-2021,3.91
29-09-2021,5.05
29-09-2021,4.98
30-09-2021,1
30-09-2021,3.95
30-09-2021,3.32
30-09-2021,0.33
30-09-2021,2.98
01-10-2021,5.06
01-10-2021,1.01
01-10-2021,0.5
01-10-2021,1.612
01-10-2021,1.17
01-10-2021,10.19
01-10-2021,7.03
01-10-2021,0.51
01-10-2021,3.86
04-10-2021,0.75
04-10-2021,5.08
04-10-2021,4.99
04-10-2021,5.04
04-10-2021,5.1
05-10-2021,1.01
05-10-2021,4.98
05-10-2021,5.06
05-10-2021,10.19
05-10-2021,2.01
05-10-2021,0.33
05-10-2021,0.58
05-10-2021,9.595
05-10-2021,10.19
06-10-2021,0.33
06-10-2021,3.81
06-10-2021,0.2
06-10-2021,5.01
06-10-2021,6.52
06-10-2021,0.51
06-10-2021,3.16
07-10-2021,10.19
07-10-2021,10.19
07-10-2021,10.18
07-10-2021,1.09
07-10-2021,1
07-10-2021,3.06
09-10-2021,2.141
09-10-2021,7.08
09-10-2021,3
11-10-2021,6.02
11-10-2021,6.015
11-10-2021,9.96
11-10-2021,6.1
11-10-2021,6.866
12-10-2021,2.51
12-10-2021,0.98
12-10-2021,3.035
18-10-2021,0.596
18-10-2021,10.19
19-10-2021,1.17
19-10-2021,10.19
20-10-2021,1.14
20-10-2021,10.19
20-10-2021,10.19
22-10-2021,0.99
23-10-2021,3.75
23-10-2021,5.073
23-10-2021,0.5
23-10-2021,2.5
25-10-2021,10.04
25-10-2021,3.97
26-10-2021,6.09
26-10-2021,1.17
26-10-2021,10.19
27-10-2021,3.98
27-10-2021,3.98
27-10-2021,1.42
