S.No,DateTime,Residue,Blaine,cem_type,C3A,C4AF,G-SO3,G-Moisture,FA-Blaine,Gypsum Weigh Feeder_TPH,Fly Ash SFF_TPH,Drive Power_MILL_KW,Separator_speed_RPM,Position_Master Roller1_mm,Counter Pressure_HLSM_mm,Hydraulic_pressure,Fan Power_Kw
207739,30-12-2021 11:30,16,337,Premium,6.69,13.45,42.34,0.67,259,4.41,62.89,3055.18,894,76.62,24.08,75.69,1320.55
207804,30-12-2021 12:35,19.3,325,Premium,6.69,13.45,42.34,0.67,259,4.47,65.73,3195.42,895,62.96,23.38,76.24,1331.06
207859,30-12-2021 13:30,18.1,339,Premium,6.69,13.45,42.34,0.67,259,4.22,63.31,3213.39,945,69.65,26,72.89,1304.17
207924,30-12-2021 14:35,16.2,341,Premium,6.69,13.45,42.34,0.67,259,4.27,62.49,3227.24,925,71.54,23.08,74.97,1305.44
207979,30-12-2021 15:30,17.1,337,Premium,6.69,13.45,42.34,0.67,259,4.24,63.13,3102.95,925,56.72,21.81,74.96,1314.03
208104,30-12-2021 17:35,16.5,346,Premium,6.69,13.45,42.34,0.67,259,4.08,59.67,2737.7,955,86.85,22.83,70.04,1359.93
208162,30-12-2021 18:33,17,344,Premium,6.69,13.45,42.34,0.67,259,4.08,61.14,2905.89,955,71.08,23.46,68.83,1334.14
208219,30-12-2021 19:30,21.6,341,Premium,6.69,13.45,42.34,0.67,259,4.07,61.6,2976.99,894,63.19,25.37,69.65,1385.15
208281,30-12-2021 20:32,17.4,344,Premium,6.69,13.45,42.34,0.67,259,3.88,60.88,3285.95,915,76.28,24.23,71.32,1322.4
208339,30-12-2021 21:30,17.2,337,Premium,6.69,13.45,42.34,0.67,259,4.03,61.67,3002.48,934,73.77,24.05,69.09,1339.03
208404,30-12-2021 22:35,20.2,355,Premium,6.69,13.45,42.34,0.67,259,4.16,64.91,2771.94,964,61.77,24.59,74.41,1318.64
208461,30-12-2021 23:32,21,350,Premium,6.69,13.45,42.34,0.67,259,4.29,64.42,3169.24,894,72.23,22.94,76.52,1313.44
208521,31-12-2021 00:32,20.1,346,Premium,6.62,13.36,42.34,0.67,261,4.19,66.04,2324.73,915,101.32,22.12,78.76,1354.46
208584,31-12-2021 01:35,20.9,332,Premium,6.62,13.36,42.34,0.67,261,4.12,63.67,3278.04,895,97.52,21.77,74.43,1345.46
208641,31-12-2021 02:32,15.9,337,Premium,6.62,13.36,42.34,0.67,261,3.71,57.55,3193,925,60.43,21.89,73.27,1322.2
